file_name,encoding,delimiter,num_columns,column_names,single_column,has_time,has_value,has_field,has_measurement,schema_type,data_rows_estimated,sample_val_min,sample_val_max,measurement_values
Vreal_WP_Ein_BatterieKritschHys.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,42,0.0,5.0,Vreal_WP_Ein_BatterieKritschHys
Vreal_maxSpeicher.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7,50.0,50.0,Vreal_maxSpeicher
Vreal_maxTempSpeicherUnten.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7,60.0,60.0,Vreal_maxTempSpeicherUnten
Vreal_minSpeicher.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,7,25.0,25.0,Vreal_minSpeicher
_value.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,64,29.0,49.0,_value
dintVolGasVerbrauchBhkwImp1.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,20671,544370534.0,544370534.0,dintVolGasVerbrauchBhkwImp1
dintVolGasVerbrauchBhkwImp2.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,20658,977635032.0,977635032.0,dintVolGasVerbrauchBhkwImp2
grealCluster_1_Ladung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4544164,66.0,66.0,grealCluster_1_Ladung
grealCluster_1_Spannung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4503854,49.5,50.8,grealCluster_1_Spannung
grealCluster_2_Ladung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4543789,66.0,66.0,grealCluster_2_Ladung
grealCluster_2_Spannung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4462279,48.8,50.3,grealCluster_2_Spannung
grealCluster_3_Ladung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4543963,66.0,67.0,grealCluster_3_Ladung
grealCluster_3_Spannung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4492280,48.5,50.2,grealCluster_3_Spannung
grealCluster_4_Ladung.csv,utf-8,;,5,Unnamed: 0|_time|_value|_field|_measurement,False,True,True,True,True,standard,4543843,65.0,65.0,grealCluster_4_Ladung
